"Date","Publisher","Pollster","Type","Sample","Party","Mandates","Election"
2014-09-11,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"הבית היהודי",18,2015
2014-09-11,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"יש עתיד",11,2015
2014-09-11,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"מרצ",10,2015
2014-09-11,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"ישראל ביתנו",9,2015
2014-09-11,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"רשימה משותפת ערבית",9,2015
2014-09-11,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"יהדות התורה",8,2015
2014-09-11,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"שס",7,2015
2014-09-08,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"הליכוד",28,2015
2014-09-08,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"הבית היהודי",19,2015
2014-09-08,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"המחנה הציוני",19,2015
2014-09-08,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"יש עתיד",10,2015
2014-09-08,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"ישראל ביתנו",10,2015
2014-09-08,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"רשימה משותפת ערבית",10,2015
2014-09-08,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"מרצ",9,2015
2014-09-08,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"יהדות התורה",8,2015
2014-09-08,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"שס",7,2015
2014-09-05,"מקור ראשון","מאגר מוחות","מדגם",500,"הליכוד",27,2015
2014-09-05,"מקור ראשון","מאגר מוחות","מדגם",500,"המחנה הציוני",16,2015
2014-09-05,"מקור ראשון","מאגר מוחות","מדגם",500,"הבית היהודי",15,2015
2014-09-05,"מקור ראשון","מאגר מוחות","מדגם",500,"ישראל ביתנו",15,2015
2014-09-05,"מקור ראשון","מאגר מוחות","מדגם",500,"שס",10,2015
2014-09-05,"מקור ראשון","מאגר מוחות","מדגם",500,"רשימה משותפת ערבית",9,2015
2014-09-05,"מקור ראשון","מאגר מוחות","מדגם",500,"יש עתיד",8,2015
2014-09-05,"מקור ראשון","מאגר מוחות","מדגם",500,"כולנו",8,2015
2014-09-05,"מקור ראשון","מאגר מוחות","מדגם",500,"יהדות התורה",6,2015
2014-09-05,"מקור ראשון","מאגר מוחות","מדגם",500,"מרצ",5,2015
2014-09-04,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"הליכוד",29,2015
2014-09-04,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"המחנה הציוני",19,2015
2014-09-04,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"הבית היהודי",18,2015
2014-09-04,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"יש עתיד",10,2015
2014-09-04,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"רשימה משותפת ערבית",10,2015
2014-09-04,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"ישראל ביתנו",9,2015
2014-09-04,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"מרצ",9,2015
2014-09-04,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"יהדות התורה",8,2015
2014-09-04,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"שס",8,2015
2014-09-01,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"הליכוד",26,2015
2014-09-01,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"המחנה הציוני",22,2015
2014-09-01,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"הבית היהודי",19,2015
2014-09-01,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"יש עתיד",10,2015
2014-09-01,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"מרצ",10,2015
2014-09-01,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"רשימה משותפת ערבית",10,2015
2014-09-01,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"יהדות התורה",8,2015
2014-09-01,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"ישראל ביתנו",8,2015
2014-09-01,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"שס",7,2015
2014-08-29,"גלובס","רפי סמית","מדגם",500,"הליכוד",28,2015
2014-08-29,"גלובס","רפי סמית","מדגם",500,"המחנה הציוני",18,2015
2014-08-29,"גלובס","רפי סמית","מדגם",500,"הבית היהודי",14,2015
2014-08-29,"גלובס","רפי סמית","מדגם",500,"ישראל ביתנו",12,2015
2014-08-29,"גלובס","רפי סמית","מדגם",500,"רשימה משותפת ערבית",11,2015
2014-08-29,"גלובס","רפי סמית","מדגם",500,"יש עתיד",9,2015
2014-08-29,"גלובס","רפי סמית","מדגם",500,"שס",9,2015
2014-08-29,"גלובס","רפי סמית","מדגם",500,"יהדות התורה",7,2015
2014-08-29,"גלובס","רפי סמית","מדגם",500,"מרצ",7,2015
2014-08-29,"גלובס","רפי סמית","מדגם",500,"כולנו",5,2015
2014-08-29,"מעריב-סופהשבוע","גיאוקרטוגרפיה","מדגם",500,"הליכוד",32,2015
2014-08-29,"מעריב-סופהשבוע","גיאוקרטוגרפיה","מדגם",500,"הבית היהודי",18,2015
2014-08-29,"מעריב-סופהשבוע","גיאוקרטוגרפיה","מדגם",500,"ישראל ביתנו",17,2015
2014-08-29,"מעריב-סופהשבוע","גיאוקרטוגרפיה","מדגם",500,"המחנה הציוני",12,2015
2014-08-29,"מעריב-סופהשבוע","גיאוקרטוגרפיה","מדגם",500,"יהדות התורה",10,2015
2014-08-29,"מעריב-סופהשבוע","גיאוקרטוגרפיה","מדגם",500,"יש עתיד",9,2015
2014-08-29,"מעריב-סופהשבוע","גיאוקרטוגרפיה","מדגם",500,"רשימה משותפת ערבית",9,2015
2014-08-29,"מעריב-סופהשבוע","גיאוקרטוגרפיה","מדגם",500,"שס",7,2015
2014-08-29,"מעריב-סופהשבוע","גיאוקרטוגרפיה","מדגם",500,"מרצ",6,2015
2014-08-29,"ערוץ 1","רפי סמית","מדגם",500,"הליכוד",26,2015
2014-08-29,"ערוץ 1","רפי סמית","מדגם",500,"המחנה הציוני",18,2015
2014-08-29,"ערוץ 1","רפי סמית","מדגם",500,"הבית היהודי",17,2015
2014-08-29,"ערוץ 1","רפי סמית","מדגם",500,"ישראל ביתנו",12,2015
2014-08-29,"ערוץ 1","רפי סמית","מדגם",500,"שס",10,2015
2014-08-29,"ערוץ 1","רפי סמית","מדגם",500,"יש עתיד",8,2015
2014-08-29,"ערוץ 1","רפי סמית","מדגם",500,"כולנו",8,2015
2014-08-29,"ערוץ 1","רפי סמית","מדגם",500,"יהדות התורה",7,2015
2014-08-29,"ערוץ 1","רפי סמית","מדגם",500,"רשימה משותפת ערבית",7,2015
2014-08-29,"ערוץ 1","רפי סמית","מדגם",500,"מרצ",6,2015
2014-08-28,"הארץ","קמיל פוקס","מדגם",464,"הליכוד",26,2015
2014-08-28,"הארץ","קמיל פוקס","מדגם",464,"המחנה הציוני",18,2015
2014-08-28,"הארץ","קמיל פוקס","מדגם",464,"הבית היהודי",17,2015
2014-08-28,"הארץ","קמיל פוקס","מדגם",464,"רשימה משותפת ערבית",14,2015
2014-08-28,"הארץ","קמיל פוקס","מדגם",464,"יש עתיד",12,2015
2014-08-28,"הארץ","קמיל פוקס","מדגם",464,"ישראל ביתנו",11,2015
2014-08-28,"הארץ","קמיל פוקס","מדגם",464,"יהדות התורה",8,2015
2014-08-28,"הארץ","קמיל פוקס","מדגם",464,"מרצ",7,2015
2014-08-28,"הארץ","קמיל פוקס","מדגם",464,"שס",7,2015
2014-08-28,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"הליכוד",27,2015
2014-08-28,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"הבית היהודי",19,2015
2014-08-28,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"המחנה הציוני",19,2015
2014-08-28,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"יש עתיד",12,2015
2014-08-28,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"רשימה משותפת ערבית",10,2015
2014-08-28,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"ישראל ביתנו",9,2015
2014-08-28,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"מרצ",9,2015
2014-08-28,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"שס",8,2015
2014-08-28,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"יהדות התורה",7,2015
2014-08-14,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"הליכוד",28,2015
2014-08-14,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"הבית היהודי",19,2015
2014-08-14,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"המחנה הציוני",19,2015
2014-08-14,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"יש עתיד",11,2015
2014-08-14,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"מרצ",10,2015
2014-08-14,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"רשימה משותפת ערבית",10,2015
2014-08-14,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"ישראל ביתנו",9,2015
2014-08-14,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"יהדות התורה",7,2015
2014-08-14,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"שס",7,2015
2014-08-07,"ערוץ 2","מדגם - גבע וצמח","מדגם",500,"הליכוד",23,2015
2014-08-07,"ערוץ 2","מדגם - גבע וצמח","מדגם",500,"המחנה הציוני",20,2015
2014-08-07,"ערוץ 2","מדגם - גבע וצמח","מדגם",500,"הבית היהודי",15,2015
2014-08-07,"ערוץ 2","מדגם - גבע וצמח","מדגם",500,"ישראל ביתנו",12,2015
2014-08-07,"ערוץ 2","מדגם - גבע וצמח","מדגם",500,"רשימה משותפת ערבית",12,2015
2014-08-07,"ערוץ 2","מדגם - גבע וצמח","מדגם",500,"יש עתיד",10,2015
2014-08-07,"ערוץ 2","מדגם - גבע וצמח","מדגם",500,"שס",8,2015
2014-08-07,"ערוץ 2","מדגם - גבע וצמח","מדגם",500,"יהדות התורה",7,2015
2014-08-07,"ערוץ 2","מדגם - גבע וצמח","מדגם",500,"כולנו",7,2015
2014-08-07,"ערוץ 2","מדגם - גבע וצמח","מדגם",500,"מרצ",6,2015
2014-07-31,"גלובס","רפי סמית","מדגם",500,"הליכוד",31,2015
2014-07-31,"גלובס","רפי סמית","מדגם",500,"המחנה הציוני",14,2015
2014-07-31,"גלובס","רפי סמית","מדגם",500,"הבית היהודי",13,2015
2014-07-31,"גלובס","רפי סמית","מדגם",500,"ישראל ביתנו",13,2015
2014-07-31,"גלובס","רפי סמית","מדגם",500,"יש עתיד",11,2015
2014-07-31,"גלובס","רפי סמית","מדגם",500,"רשימה משותפת ערבית",11,2015
2014-07-31,"גלובס","רפי סמית","מדגם",500,"שס",8,2015
2014-07-31,"גלובס","רפי סמית","מדגם",500,"יהדות התורה",7,2015
2014-07-31,"גלובס","רפי סמית","מדגם",500,"מרצ",7,2015
2014-07-31,"גלובס","רפי סמית","מדגם",500,"כולנו",6,2015
2014-07-31,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"הליכוד",30,2015
2014-07-31,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"המחנה הציוני",19,2015
2014-07-31,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"הבית היהודי",18,2015
2014-07-31,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"יש עתיד",10,2015
2014-07-31,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"מרצ",10,2015
2014-07-31,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"רשימה משותפת ערבית",9,2015
2014-07-31,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"שס",9,2015
2014-07-31,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"ישראל ביתנו",8,2015
2014-07-31,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"יהדות התורה",7,2015
2014-07-17,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"הליכוד",24,2015
2014-07-17,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"המחנה הציוני",20,2015
2014-07-17,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"הבית היהודי",19,2015
2014-07-17,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"יש עתיד",11,2015
2014-07-17,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"מרצ",10,2015
2014-07-17,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"רשימה משותפת ערבית",9,2015
2014-07-17,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"ישראל ביתנו",8,2015
2014-07-17,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"יהדות התורה",7,2015
2014-07-17,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"כולנו",6,2015
2014-07-17,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"שס",6,2015
2014-07-09,"הארץ","קמיל פוקס","מדגם",520,"הליכוד",25,2015
2014-07-09,"הארץ","קמיל פוקס","מדגם",520,"הליכוד",21,2015
2014-07-09,"הארץ","קמיל פוקס","מדגם",520,"המחנה הציוני",19,2015
2014-07-09,"הארץ","קמיל פוקס","מדגם",520,"הבית היהודי",16,2015
2014-07-09,"הארץ","קמיל פוקס","מדגם",520,"כולנו",15,2015
2014-07-09,"הארץ","קמיל פוקס","מדגם",520,"ישראל ביתנו",14,2015
2014-07-09,"הארץ","קמיל פוקס","מדגם",520,"המחנה הציוני",13,2015
2014-07-09,"הארץ","קמיל פוקס","מדגם",520,"יש עתיד",13,2015
2014-07-09,"הארץ","קמיל פוקס","מדגם",520,"ישראל ביתנו",12,2015
2014-07-09,"הארץ","קמיל פוקס","מדגם",520,"יש עתיד",11,2015
2014-07-09,"הארץ","קמיל פוקס","מדגם",520,"מרצ",10,2015
2014-07-09,"הארץ","קמיל פוקס","מדגם",520,"מרצ",9,2015
2014-07-09,"הארץ","קמיל פוקס","מדגם",520,"רשימה משותפת ערבית",9,2015
2014-07-09,"הארץ","קמיל פוקס","מדגם",520,"יהדות התורה",7,2015
2014-07-09,"הארץ","קמיל פוקס","מדגם",520,"שס",7,2015
2014-07-08,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"המחנה הציוני",24,2015
2014-07-08,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"הליכוד",21,2015
2014-07-08,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"הבית היהודי",18,2015
2014-07-08,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"יש עתיד",11,2015
2014-07-08,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"ישראל ביתנו",11,2015
2014-07-08,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"מרצ",11,2015
2014-07-08,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"רשימה משותפת ערבית",11,2015
2014-07-08,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"יהדות התורה",7,2015
2014-07-08,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"שס",6,2015
2014-07-03,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"הליכוד",28,2015
2014-07-03,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"המחנה הציוני",24,2015
2014-07-03,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"הבית היהודי",18,2015
2014-07-03,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"יש עתיד",13,2015
2014-07-03,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"מרצ",12,2015
2014-07-03,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"רשימה משותפת ערבית",11,2015
2014-07-03,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"יהדות התורה",7,2015
2014-07-03,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",500,"שס",7,2015
2014-06-26,"גלובס","רפי סמית","מדגם",500,"הליכוד",33,2015
