"Date","Publisher","Pollster","Type","Sample","Party","Mandates","Election","Mandate.Group","Results","Party.En","Attribute","Attribute.En","Origin","Ideology","Ideology.En","Ideology.Group","Ideology.Group.En","Publisher.En","Pollster.En","Error","Error.abs","week","month","year","Partyid","Pollsterid","Publisherid","Election.Date","DaysLeft","Sample.Error","Mandates.lb","Mandates.ub"
2015-02-03,"Times Of Israel","סטיבן מילר","מדגם",824,"כולנו",10,2015,"(5,10]",10,"Kulanu","פיצול,חדש","new,split","Ad","מרכז-ימין","Center-Right","ימין","right","Times Of Israel","Steven Miller",0,0,"2","02","2015",17,11,3,2015-03-17,42,0.0348366507145809,9,10
2015-02-03,"Times Of Israel","סטיבן מילר","מדגם",824,"יהדות התורה",7,2015,"(5,10]",6,"Yehadut Hatorah","ישן","old","H","ימין","Right","ימין","right","Times Of Israel","Steven Miller",1,1,"2","02","2015",12,11,3,2015-03-17,42,0.0348366507145809,6,7
2015-02-03,"Times Of Israel","סטיבן מילר","מדגם",824,"ישראל ביתנו",7,2015,"(5,10]",5,"Israel Beytenu","פיצול,ישן","old,split","Ac","ימין","Right","ימין","right","Times Of Israel","Steven Miller",2,2,"2","02","2015",15,11,3,2015-03-17,42,0.0348366507145809,6,7
2015-02-03,"Times Of Israel","סטיבן מילר","מדגם",824,"שס",5,2015,"(1,5]",7,"Shas","פיצול,ישן","old,split","Da","ימין","Right","ימין","right","Times Of Israel","Steven Miller",-2,2,"2","02","2015",29,11,3,2015-03-17,42,0.0348366507145809,4,5
2015-02-03,"Times Of Israel","סטיבן מילר","מדגם",824,"יחד",4,2015,"(1,5]",0,"Yachad","פיצול,חדש","new,split","Db","ימין","Right","ימין","right","Times Of Israel","Steven Miller",4,4,"2","02","2015",13,11,3,2015-03-17,42,0.0348366507145809,3,4
2015-02-03,"Times Of Israel","סטיבן מילר","מדגם",824,"מרצ",4,2015,"(1,5]",5,"Meretz","ישן","old","G","שמאל","Left","שמאל","left","Times Of Israel","Steven Miller",-1,1,"2","02","2015",19,11,3,2015-03-17,42,0.0348366507145809,3,4
2015-02-02,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",511,"הליכוד",25,2015,"(20,30]",27,"Likud","פיצול,ישן","old,split","Aa","ימין","Right","ימין","right","Knesset Channel","Panel Politics",-2,2,"1","02","2015",5,12,22,2015-03-17,43,0.0442373955203809,23,26
2015-02-02,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",511,"המחנה הציוני",24,2015,"(20,30]",27,"Hamachane Hazioni","איחוד","combined","Abb-B","מרכז-שמאל","Center-Left","שמאל","left","Knesset Channel","Panel Politics",-3,3,"1","02","2015",7,12,22,2015-03-17,43,0.0442373955203809,22,25
2015-02-02,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",511,"הבית היהודי",13,2015,"(10,15]",8,"Habayit Hayehudi","איחוד","combined","E-F","ימין","Right","ימין","right","Knesset Channel","Panel Politics",5,5,"1","02","2015",4,12,22,2015-03-17,43,0.0442373955203809,12,13
2015-02-02,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",511,"רשימה משותפת ערבית",12,2015,"(10,15]",13,"Combined Arab Parties","איחוד","combined","I-J-K-L","שמאל","Left","שמאל","left","Knesset Channel","Panel Politics",-1,1,"1","02","2015",26,12,22,2015-03-17,43,0.0442373955203809,11,12
2015-02-02,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",511,"יש עתיד",11,2015,"(10,15]",12,"Yesh Atid","ישן","old","Q","מרכז-ימין","Center-Right","ימין","right","Knesset Channel","Panel Politics",-1,1,"1","02","2015",14,12,22,2015-03-17,43,0.0442373955203809,10,11
2015-02-02,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",511,"כולנו",8,2015,"(5,10]",10,"Kulanu","פיצול,חדש","new,split","Ad","מרכז-ימין","Center-Right","ימין","right","Knesset Channel","Panel Politics",-2,2,"1","02","2015",17,12,22,2015-03-17,43,0.0442373955203809,7,8
2015-02-02,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",511,"יהדות התורה",7,2015,"(5,10]",6,"Yehadut Hatorah","ישן","old","H","ימין","Right","ימין","right","Knesset Channel","Panel Politics",1,1,"1","02","2015",12,12,22,2015-03-17,43,0.0442373955203809,6,7
2015-02-02,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",511,"שס",6,2015,"(5,10]",7,"Shas","פיצול,ישן","old,split","Da","ימין","Right","ימין","right","Knesset Channel","Panel Politics",-1,1,"1","02","2015",29,12,22,2015-03-17,43,0.0442373955203809,5,6
2015-02-02,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",511,"ישראל ביתנו",5,2015,"(1,5]",5,"Israel Beytenu","פיצול,ישן","old,split","Ac","ימין","Right","ימין","right","Knesset Channel","Panel Politics",0,0,"1","02","2015",15,12,22,2015-03-17,43,0.0442373955203809,4,5
2015-02-02,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",511,"מרצ",5,2015,"(1,5]",5,"Meretz","ישן","old","G","שמאל","Left","שמאל","left","Knesset Channel","Panel Politics",0,0,"1","02","2015",19,12,22,2015-03-17,43,0.0442373955203809,4,5
2015-02-02,"ערוץ הכנסת","פאנלס פוליטיקס","פאנל",511,"יחד",4,2015,"(1,5]",0,"Yachad","פיצול,חדש","new,split","Db","ימין","Right","ימין","right","Knesset Channel","Panel Politics",4,4,"1","02","2015",13,12,22,2015-03-17,43,0.0442373955203809,3,4
2015-02-01,"הארץ","קמיל פוקס","מדגם",514,"הליכוד",25,2015,"(20,30]",27,"Likud","פיצול,ישן","old,split","Aa","ימין","Right","ימין","right","Haretz","Camille Fuchs",-2,2,"0","02","2015",5,14,8,2015-03-17,44,0.0441081091391231,23,26
2015-02-01,"הארץ","קמיל פוקס","מדגם",514,"המחנה הציוני",23,2015,"(20,30]",27,"Hamachane Hazioni","איחוד","combined","Abb-B","מרכז-שמאל","Center-Left","שמאל","left","Haretz","Camille Fuchs",-4,4,"0","02","2015",7,14,8,2015-03-17,44,0.0441081091391231,21,24
2015-02-01,"הארץ","קמיל פוקס","מדגם",514,"הבית היהודי",14,2015,"(10,15]",8,"Habayit Hayehudi","איחוד","combined","E-F","ימין","Right","ימין","right","Haretz","Camille Fuchs",6,6,"0","02","2015",4,14,8,2015-03-17,44,0.0441081091391231,13,14
2015-02-01,"הארץ","קמיל פוקס","מדגם",514,"רשימה משותפת ערבית",12,2015,"(10,15]",13,"Combined Arab Parties","איחוד","combined","I-J-K-L","שמאל","Left","שמאל","left","Haretz","Camille Fuchs",-1,1,"0","02","2015",26,14,8,2015-03-17,44,0.0441081091391231,11,12
2015-02-01,"הארץ","קמיל פוקס","מדגם",514,"יש עתיד",9,2015,"(5,10]",12,"Yesh Atid","ישן","old","Q","מרכז-ימין","Center-Right","ימין","right","Haretz","Camille Fuchs",-3,3,"0","02","2015",14,14,8,2015-03-17,44,0.0441081091391231,8,9
2015-02-01,"הארץ","קמיל פוקס","מדגם",514,"יהדות התורה",8,2015,"(5,10]",6,"Yehadut Hatorah","ישן","old","H","ימין","Right","ימין","right","Haretz","Camille Fuchs",2,2,"0","02","2015",12,14,8,2015-03-17,44,0.0441081091391231,7,8
2015-02-01,"הארץ","קמיל פוקס","מדגם",514,"כולנו",8,2015,"(5,10]",10,"Kulanu","פיצול,חדש","new,split","Ad","מרכז-ימין","Center-Right","ימין","right","Haretz","Camille Fuchs",-2,2,"0","02","2015",17,14,8,2015-03-17,44,0.0441081091391231,7,8
2015-02-01,"הארץ","קמיל פוקס","מדגם",514,"ישראל ביתנו",6,2015,"(5,10]",5,"Israel Beytenu","פיצול,ישן","old,split","Ac","ימין","Right","ימין","right","Haretz","Camille Fuchs",1,1,"0","02","2015",15,14,8,2015-03-17,44,0.0441081091391231,5,6
2015-02-01,"הארץ","קמיל פוקס","מדגם",514,"שס",6,2015,"(5,10]",7,"Shas","פיצול,ישן","old,split","Da","ימין","Right","ימין","right","Haretz","Camille Fuchs",-1,1,"0","02","2015",29,14,8,2015-03-17,44,0.0441081091391231,5,6
2015-02-01,"הארץ","קמיל פוקס","מדגם",514,"מרצ",5,2015,"(1,5]",5,"Meretz","ישן","old","G","שמאל","Left","שמאל","left","Haretz","Camille Fuchs",0,0,"0","02","2015",19,14,8,2015-03-17,44,0.0441081091391231,4,5
2015-02-01,"הארץ","קמיל פוקס","מדגם",514,"יחד",4,2015,"(1,5]",0,"Yachad","פיצול,חדש","new,split","Db","ימין","Right","ימין","right","Haretz","Camille Fuchs",4,4,"0","02","2015",13,14,8,2015-03-17,44,0.0441081091391231,3,4
2015-01-29,"וואלה","טלסקר","מדגם",500,"הליכוד",27,2015,"(20,30]",27,"Likud","פיצול,ישן","old,split","Aa","ימין","Right","ימין","right","Walla","Teleseker",0,0,"4","01","2015",5,4,9,2015-03-17,47,0.0447213595499958,25,28
2015-01-29,"וואלה","טלסקר","מדגם",500,"המחנה הציוני",26,2015,"(20,30]",27,"Hamachane Hazioni","איחוד","combined","Abb-B","מרכז-שמאל","Center-Left","שמאל","left","Walla","Teleseker",-1,1,"4","01","2015",7,4,9,2015-03-17,47,0.0447213595499958,24,27
2015-01-29,"וואלה","טלסקר","מדגם",500,"הבית היהודי",12,2015,"(10,15]",8,"Habayit Hayehudi","איחוד","combined","E-F","ימין","Right","ימין","right","Walla","Teleseker",4,4,"4","01","2015",4,4,9,2015-03-17,47,0.0447213595499958,11,12
2015-01-29,"וואלה","טלסקר","מדגם",500,"רשימה משותפת ערבית",12,2015,"(10,15]",13,"Combined Arab Parties","איחוד","combined","I-J-K-L","שמאל","Left","שמאל","left","Walla","Teleseker",-1,1,"4","01","2015",26,4,9,2015-03-17,47,0.0447213595499958,11,12
2015-01-29,"וואלה","טלסקר","מדגם",500,"יש עתיד",8,2015,"(5,10]",12,"Yesh Atid","ישן","old","Q","מרכז-ימין","Center-Right","ימין","right","Walla","Teleseker",-4,4,"4","01","2015",14,4,9,2015-03-17,47,0.0447213595499958,7,8
2015-01-29,"וואלה","טלסקר","מדגם",500,"יהדות התורה",7,2015,"(5,10]",6,"Yehadut Hatorah","ישן","old","H","ימין","Right","ימין","right","Walla","Teleseker",1,1,"4","01","2015",12,4,9,2015-03-17,47,0.0447213595499958,6,7
2015-01-29,"וואלה","טלסקר","מדגם",500,"כולנו",7,2015,"(5,10]",10,"Kulanu","פיצול,חדש","new,split","Ad","מרכז-ימין","Center-Right","ימין","right","Walla","Teleseker",-3,3,"4","01","2015",17,4,9,2015-03-17,47,0.0447213595499958,6,7
2015-01-29,"וואלה","טלסקר","מדגם",500,"שס",7,2015,"(5,10]",7,"Shas","פיצול,ישן","old,split","Da","ימין","Right","ימין","right","Walla","Teleseker",0,0,"4","01","2015",29,4,9,2015-03-17,47,0.0447213595499958,6,7
2015-01-29,"וואלה","טלסקר","מדגם",500,"ישראל ביתנו",6,2015,"(5,10]",5,"Israel Beytenu","פיצול,ישן","old,split","Ac","ימין","Right","ימין","right","Walla","Teleseker",1,1,"4","01","2015",15,4,9,2015-03-17,47,0.0447213595499958,5,6
2015-01-29,"וואלה","טלסקר","מדגם",500,"יחד",4,2015,"(1,5]",0,"Yachad","פיצול,חדש","new,split","Db","ימין","Right","ימין","right","Walla","Teleseker",4,4,"4","01","2015",13,4,9,2015-03-17,47,0.0447213595499958,3,4
2015-01-29,"וואלה","טלסקר","מדגם",500,"מרצ",4,2015,"(1,5]",5,"Meretz","ישן","old","G","שמאל","Left","שמאל","left","Walla","Teleseker",-1,1,"4","01","2015",19,4,9,2015-03-17,47,0.0447213595499958,3,4
2015-01-29,"רשת ב","רפי סמית","מדגם",500,"הליכוד",26,2015,"(20,30]",27,"Likud","פיצול,ישן","old,split","Aa","ימין","Right","ימין","right","Reshet Bet","Raffi Smit",-1,1,"4","01","2015",5,15,26,2015-03-17,47,0.0447213595499958,24,27
2015-01-29,"רשת ב","רפי סמית","מדגם",500,"המחנה הציוני",26,2015,"(20,30]",27,"Hamachane Hazioni","איחוד","combined","Abb-B","מרכז-שמאל","Center-Left","שמאל","left","Reshet Bet","Raffi Smit",-1,1,"4","01","2015",7,15,26,2015-03-17,47,0.0447213595499958,24,27
2015-01-29,"רשת ב","רפי סמית","מדגם",500,"הבית היהודי",15,2015,"(10,15]",8,"Habayit Hayehudi","איחוד","combined","E-F","ימין","Right","ימין","right","Reshet Bet","Raffi Smit",7,7,"4","01","2015",4,15,26,2015-03-17,47,0.0447213595499958,14,15
2015-01-29,"רשת ב","רפי סמית","מדגם",500,"רשימה משותפת ערבית",12,2015,"(10,15]",13,"Combined Arab Parties","איחוד","combined","I-J-K-L","שמאל","Left","שמאל","left","Reshet Bet","Raffi Smit",-1,1,"4","01","2015",26,15,26,2015-03-17,47,0.0447213595499958,11,12
2015-01-29,"רשת ב","רפי סמית","מדגם",500,"שס",9,2015,"(5,10]",7,"Shas","פיצול,ישן","old,split","Da","ימין","Right","ימין","right","Reshet Bet","Raffi Smit",2,2,"4","01","2015",29,15,26,2015-03-17,47,0.0447213595499958,8,9
2015-01-29,"רשת ב","רפי סמית","מדגם",500,"יש עתיד",8,2015,"(5,10]",12,"Yesh Atid","ישן","old","Q","מרכז-ימין","Center-Right","ימין","right","Reshet Bet","Raffi Smit",-4,4,"4","01","2015",14,15,26,2015-03-17,47,0.0447213595499958,7,8
2015-01-29,"רשת ב","רפי סמית","מדגם",500,"יהדות התורה",7,2015,"(5,10]",6,"Yehadut Hatorah","ישן","old","H","ימין","Right","ימין","right","Reshet Bet","Raffi Smit",1,1,"4","01","2015",12,15,26,2015-03-17,47,0.0447213595499958,6,7
2015-01-29,"רשת ב","רפי סמית","מדגם",500,"כולנו",7,2015,"(5,10]",10,"Kulanu","פיצול,חדש","new,split","Ad","מרכז-ימין","Center-Right","ימין","right","Reshet Bet","Raffi Smit",-3,3,"4","01","2015",17,15,26,2015-03-17,47,0.0447213595499958,6,7
2015-01-29,"רשת ב","רפי סמית","מדגם",500,"ישראל ביתנו",5,2015,"(1,5]",5,"Israel Beytenu","פיצול,ישן","old,split","Ac","ימין","Right","ימין","right","Reshet Bet","Raffi Smit",0,0,"4","01","2015",15,15,26,2015-03-17,47,0.0447213595499958,4,5
2015-01-29,"רשת ב","רפי סמית","מדגם",500,"מרצ",5,2015,"(1,5]",5,"Meretz","ישן","old","G","שמאל","Left","שמאל","left","Reshet Bet","Raffi Smit",0,0,"4","01","2015",19,15,26,2015-03-17,47,0.0447213595499958,4,5
2015-01-29,"רשת ב","רפי סמית","מדגם",500,"יחד",0,2015,"[0,1]",0,"Yachad","פיצול,חדש","new,split","Db","ימין","Right","ימין","right","Reshet Bet","Raffi Smit",0,0,"4","01","2015",13,15,26,2015-03-17,47,0.0447213595499958,0,0
2015-01-28,"גלובס","רפי סמית","מדגם",500,"המחנה הציוני",25,2015,"(20,30]",27,"Hamachane Hazioni","איחוד","combined","Abb-B","מרכז-שמאל","Center-Left","שמאל","left","Globes","Raffi Smit",-2,2,"3","01","2015",7,15,6,2015-03-17,48,0.0447213595499958,23,26
2015-01-28,"גלובס","רפי סמית","מדגם",500,"הליכוד",24,2015,"(20,30]",27,"Likud","פיצול,ישן","old,split","Aa","ימין","Right","ימין","right","Globes","Raffi Smit",-3,3,"3","01","2015",5,15,6,2015-03-17,48,0.0447213595499958,22,25
2015-01-28,"גלובס","רפי סמית","מדגם",500,"הבית היהודי",16,2015,"(15,20]",8,"Habayit Hayehudi","איחוד","combined","E-F","ימין","Right","ימין","right","Globes","Raffi Smit",8,8,"3","01","2015",4,15,6,2015-03-17,48,0.0447213595499958,15,16
2015-01-28,"גלובס","רפי סמית","מדגם",500,"רשימה משותפת ערבית",12,2015,"(10,15]",13,"Combined Arab Parties","איחוד","combined","I-J-K-L","שמאל","Left","שמאל","left","Globes","Raffi Smit",-1,1,"3","01","2015",26,15,6,2015-03-17,48,0.0447213595499958,11,12
2015-01-28,"גלובס","רפי סמית","מדגם",500,"יש עתיד",9,2015,"(5,10]",12,"Yesh Atid","ישן","old","Q","מרכז-ימין","Center-Right","ימין","right","Globes","Raffi Smit",-3,3,"3","01","2015",14,15,6,2015-03-17,48,0.0447213595499958,8,9
2015-01-28,"גלובס","רפי סמית","מדגם",500,"יהדות התורה",8,2015,"(5,10]",6,"Yehadut Hatorah","ישן","old","H","ימין","Right","ימין","right","Globes","Raffi Smit",2,2,"3","01","2015",12,15,6,2015-03-17,48,0.0447213595499958,7,8
2015-01-28,"גלובס","רפי סמית","מדגם",500,"כולנו",8,2015,"(5,10]",10,"Kulanu","פיצול,חדש","new,split","Ad","מרכז-ימין","Center-Right","ימין","right","Globes","Raffi Smit",-2,2,"3","01","2015",17,15,6,2015-03-17,48,0.0447213595499958,7,8
2015-01-28,"גלובס","רפי סמית","מדגם",500,"שס",8,2015,"(5,10]",7,"Shas","פיצול,ישן","old,split","Da","ימין","Right","ימין","right","Globes","Raffi Smit",1,1,"3","01","2015",29,15,6,2015-03-17,48,0.0447213595499958,7,8
2015-01-28,"גלובס","רפי סמית","מדגם",500,"ישראל ביתנו",5,2015,"(1,5]",5,"Israel Beytenu","פיצול,ישן","old,split","Ac","ימין","Right","ימין","right","Globes","Raffi Smit",0,0,"3","01","2015",15,15,6,2015-03-17,48,0.0447213595499958,4,5
2015-01-28,"גלובס","רפי סמית","מדגם",500,"מרצ",5,2015,"(1,5]",5,"Meretz","ישן","old","G","שמאל","Left","שמאל","left","Globes","Raffi Smit",0,0,"3","01","2015",19,15,6,2015-03-17,48,0.0447213595499958,4,5
2015-01-28,"גלובס","רפי סמית","מדגם",500,"יחד",0,2015,"[0,1]",0,"Yachad","פיצול,חדש","new,split","Db","ימין","Right","ימין","right","Globes","Raffi Smit",0,0,"3","01","2015",13,15,6,2015-03-17,48,0.0447213595499958,0,0
2015-01-28,"מעריב-סופהשבוע","פאנלס פוליטיקס","פאנל",500,"הליכוד",25,2015,"(20,30]",27,"Likud","פיצול,ישן","old,split","Aa","ימין","Right","ימין","right","Maariv - Weekend","Panel Politics",-2,2,"3","01","2015",5,12,15,2015-03-17,48,0.0447213595499958,23,26
2015-01-28,"מעריב-סופהשבוע","פאנלס פוליטיקס","פאנל",500,"המחנה הציוני",24,2015,"(20,30]",27,"Hamachane Hazioni","איחוד","combined","Abb-B","מרכז-שמאל","Center-Left","שמאל","left","Maariv - Weekend","Panel Politics",-3,3,"3","01","2015",7,12,15,2015-03-17,48,0.0447213595499958,22,25
2015-01-28,"מעריב-סופהשבוע","פאנלס פוליטיקס","פאנל",500,"הבית היהודי",14,2015,"(10,15]",8,"Habayit Hayehudi","איחוד","combined","E-F","ימין","Right","ימין","right","Maariv - Weekend","Panel Politics",6,6,"3","01","2015",4,12,15,2015-03-17,48,0.0447213595499958,13,14
2015-01-28,"מעריב-סופהשבוע","פאנלס פוליטיקס","פאנל",500,"רשימה משותפת ערבית",12,2015,"(10,15]",13,"Combined Arab Parties","איחוד","combined","I-J-K-L","שמאל","Left","שמאל","left","Maariv - Weekend","Panel Politics",-1,1,"3","01","2015",26,12,15,2015-03-17,48,0.0447213595499958,11,12
2015-01-28,"מעריב-סופהשבוע","פאנלס פוליטיקס","פאנל",500,"יש עתיד",11,2015,"(10,15]",12,"Yesh Atid","ישן","old","Q","מרכז-ימין","Center-Right","ימין","right","Maariv - Weekend","Panel Politics",-1,1,"3","01","2015",14,12,15,2015-03-17,48,0.0447213595499958,10,11
2015-01-28,"מעריב-סופהשבוע","פאנלס פוליטיקס","פאנל",500,"יהדות התורה",8,2015,"(5,10]",6,"Yehadut Hatorah","ישן","old","H","ימין","Right","ימין","right","Maariv - Weekend","Panel Politics",2,2,"3","01","2015",12,12,15,2015-03-17,48,0.0447213595499958,7,8
